-,sp,_
8612,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2771,force_strike:331,skill_1:5508,team_buff:252
-,sp,b
17888,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:2523,force_strike:398,skill_1:14712,team_buff:253
7887,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2032,force_strike:319,skill_1:5281,team_buff:253
-,sp,kb
19651,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:3053,force_strike:438,skill_1:16184,team_buff:253
8650,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2459,force_strike:351,skill_1:5809,team_buff:253
-,sp,rb
17888,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:2523,force_strike:398,skill_1:14712,team_buff:253
7887,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2032,force_strike:319,skill_1:5281,team_buff:253
-,sp,krb
19651,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:3053,force_strike:438,skill_1:16184,team_buff:253
8650,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2459,force_strike:351,skill_1:5809,team_buff:253
-,sp,db
19029,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:2686,force_strike:423,skill_1:15665,team_buff:253
8414,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2172,force_strike:341,skill_1:5646,team_buff:253
-,sp,kdb
20906,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:3250,force_strike:466,skill_1:17231,team_buff:253
9230,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2629,force_strike:375,skill_1:6211,team_buff:253
-,sp,rdb
19029,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:2686,force_strike:423,skill_1:15665,team_buff:253
8414,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2172,force_strike:341,skill_1:5646,team_buff:253
-,sp,krdb
20906,Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],<hit15 & hp=1>,,attack:3250,force_strike:466,skill_1:17231,team_buff:253
9230,_c_Veronica,5*,shadow,wand,15905,[Candy_Couriers+Primal_Crisis][Shinobi][Agito],!<hit15 & hp=1>,,attack:2629,force_strike:375,skill_1:6211,team_buff:253
